---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
 ST 87-3s 6.063e+02  [-157 1.372e-08 1.403e-09 1.049e-03]  [707 -2 43]
 ST 88-1  6.096e+02  [0 1.000e+00 9.945e-02 9.947e-06]  [1328 0 31]
 ST 88-2  6.111e+02  [-82 7.338e-05 7.298e-06 9.903e-06]  [1417 -2 58]
 ST 88-3s 6.122e+02  [-158 1.211e-08 1.204e-09 1.222e-03]  [707 -2 45]
 ST 89-1  6.169e+02  [0 1.000e+00 8.911e-02 9.979e-06]  [1329 0 18]
 ST 89-2  6.183e+02  [-82 7.685e-05 6.848e-06 9.969e-06]  [1344 -2 59]
 ST 89-3s 6.193e+02  [-158 1.203e-08 1.072e-09 1.373e-03]  [684 -1 41]
 ST 90-1  6.224e+02  [0 1.000e+00 1.113e-01 9.980e-06]  [1325 -2 30]
 ST 90-2  6.240e+02  [-82 7.150e-05 7.958e-06 9.944e-06]  [1415 -2 61]
 ST 90-3s 6.251e+02  [-158 1.148e-08 1.277e-09 1.155e-03]  [716 0 46]
 ST 91-1  6.281e+02  [0 1.000e+00 7.798e-02 9.980e-06]  [1400 -1 29]
 ST 91-2  6.296e+02  [-83 6.882e-05 5.367e-06 9.966e-06]  [1543 -1 64]
 ST 91-3s 6.306e+02  [-158 1.202e-08 9.373e-10 1.566e-03]  [640 -2 42]
 ST 92-1  6.341e+02  [0 1.000e+00 1.270e-01 9.985e-06]  [1329 0 33]
 ST 92-2  6.361e+02  [-82 7.428e-05 9.434e-06 9.949e-06]  [1407 -1 62]
 ST 92-3s 6.375e+02  [-159 1.099e-08 1.396e-09 1.054e-03]  [736 -1 49]
 ST 93-1  6.414e+02  [0 1.000e+00 7.461e-02 9.963e-06]  [1377 -3 30]
 ST 93-2  6.434e+02  [-85 5.583e-05 4.166e-06 9.891e-06]  [1420 -3 61]
 ST 93-3s 6.447e+02  [-159 1.016e-08 7.579e-10 1.946e-03]  [626 -1 44]
 ST 94-1  6.500e+02  [0 1.000e+00 1.603e-01 9.979e-06]  [1142 -1 19]
 ST 94-2  6.524e+02  [-97 1.344e-05 2.153e-06 9.943e-06]  [1803 -2 69]
 ST 94-3s 6.537e+02  [-160 9.045e-09 1.450e-09 1.017e-03]  [674 -1 45]
 ST 95-1  6.573e+02  [0 1.000e+00 2.284e+00 9.941e-06]  [975 0 25]
 ST 95-2  6.594e+02  [-67 4.094e-04 9.350e-04 9.989e-06]  [1524 -2 64]
 ST 95-3s 6.615e+02  [-157 1.402e-08 3.202e-08 4.605e-05]  [1598 -1 66]
 ST 96-1  6.652e+02  [0 1.000e+00 2.319e+01 9.993e-06]  [926 0 24]
 ST 96-2  6.672e+02  [-47 4.033e-03 9.350e-02 9.965e-06]  [1214 -2 53]
 ST 96-3s 6.690e+02  [-128 3.862e-07 8.955e-06 9.959e-06]  [1308 -1 64]
 ST 97-1  6.729e+02  [0 1.000e+00 1.189e+01 9.975e-06]  [1384 0 32]
 ST 97-2  6.747e+02  [-40 9.615e-03 1.143e-01 9.975e-06]  [1188 -1 57]
 ST 97-3s 6.770e+02  [-123 6.938e-07 8.248e-06 9.956e-06]  [1823 -2 67]
 ST 98-1  6.828e+02  [0 1.000e+00 1.733e+01 9.991e-06]  [1455 -2 52]
 ST 98-2  6.846e+02  [-30 2.993e-02 5.188e-01 9.958e-06]  [1261 -2 58]
 ST 98-3s 6.866e+02  [-101 8.129e-06 1.409e-04 1.000e-05]  [1519 -2 64]
 ST 99-1  6.906e+02  [0 1.000e+00 1.811e+01 9.990e-06]  [1381 0 32]
 ST 99-2  6.926e+02  [-54 1.891e-03 3.426e-02 9.955e-06]  [1533 0 63]
 ST 99-3s 6.945e+02  [-113 2.219e-06 4.020e-05 9.954e-06]  [1325 -3 61]
 ST 100-1  6.983e+02  [0 1.000e+00 1.345e+01 9.997e-06]  [1433 0 34]
 ST 100-2  7.000e+02  [-36 1.457e-02 1.961e-01 9.959e-06]  [1041 -1 54]
 ST 100-3s 7.020e+02  [-113 2.166e-06 2.914e-05 9.996e-06]  [1586 0 64]
 ST 101-1  7.058e+02  [0 1.000e+00 8.884e+00 9.930e-06]  [1240 -2 30]
 ST 101-2  7.076e+02  [-35 1.725e-02 1.533e-01 9.995e-06]  [1138 -1 57]
 ST 101-3s 7.097e+02  [-114 1.940e-06 1.723e-05 9.946e-06]  [1551 -1 63]
 ST 102-1  7.131e+02  [0 1.000e+00 7.755e+00 9.960e-06]  [1063 -3 25]
 ST 102-2  7.165e+02  [-55 1.745e-03 1.353e-02 9.967e-06]  [1175 0 78]
 ST 102-3s 7.185e+02  [-125 5.138e-07 3.985e-06 9.967e-06]  [1459 -2 62]
 ST 103-1  7.220e+02  [0 1.000e+00 4.488e+00 9.981e-06]  [1152 -3 28]
 ST 103-2  7.238e+02  [-38 1.225e-02 5.499e-02 9.963e-06]  [1079 0 54]
 ST 103-3s 7.259e+02  [-117 1.388e-06 6.229e-06 9.990e-06]  [1566 -2 64]
 ST 104-1  7.293e+02  [0 1.000e+00 5.253e+00 9.884e-06]  [1105 -2 26]
 ST 104-2  7.310e+02  [-46 4.617e-03 2.425e-02 9.982e-06]  [1159 -2 59]
 ST 104-3s 7.330e+02  [-117 1.319e-06 6.927e-06 9.941e-06]  [1419 -2 64]
 ST 105-1  7.367e+02  [0 1.000e+00 2.160e+00 9.950e-06]  [1117 -3 26]
 ST 105-2  7.383e+02  [-35 1.721e-02 3.716e-02 9.944e-06]  [907 -3 52]
 ST 105-3s 7.404e+02  [-113 2.055e-06 4.439e-06 9.991e-06]  [1465 -2 62]
 ST 106-1  7.441e+02  [0 1.000e+00 3.106e+00 9.918e-06]  [1210 -2 28]
 ST 106-2  7.457e+02  [-41 8.022e-03 2.492e-02 9.954e-06]  [1012 -3 55]
 ST 106-3s 7.476e+02  [-113 2.031e-06 6.308e-06 9.977e-06]  [1294 -1 60]
 ST 107-1  7.531e+02  [0 1.000e+00 1.432e+00 9.940e-06]  [1342 -1 22]
 ST 107-2  7.547e+02  [-47 4.386e-03 6.283e-03 9.954e-06]  [1128 0 57]
 ST 107-3s 7.565e+02  [-113 2.214e-06 3.171e-06 9.942e-06]  [1304 -1 64]
 ST 108-1  7.604e+02  [0 1.000e+00 1.940e+00 9.965e-06]  [1339 -1 28]
 ST 108-2  7.621e+02  [-44 5.875e-03 1.140e-02 9.943e-06]  [1018 -3 51]
 ST 108-3s 7.640e+02  [-115 1.611e-06 3.125e-06 9.954e-06]  [1347 -1 62]
 ST 109-1  7.678e+02  [0 1.000e+00 1.343e+00 9.958e-06]  [1347 -2 28]
 ST 109-2  7.694e+02  [-44 6.243e-03 8.386e-03 9.975e-06]  [1005 -2 54]
 ST 109-3s 7.712e+02  [-113 2.200e-06 2.955e-06 9.977e-06]  [1376 -3 62]
 ST 110-1  7.750e+02  [0 1.000e+00 1.392e+00 9.957e-06]  [1254 -2 29]
 ST 110-2  7.766e+02  [-48 3.620e-03 5.039e-03 9.979e-06]  [1089 -1 56]
 ST 110-3s 7.785e+02  [-115 1.769e-06 2.463e-06 9.947e-06]  [1337 -1 60]
 ST 111-1  7.840e+02  [0 1.000e+00 1.201e+00 9.934e-06]  [1342 -1 51]
 ST 111-2  7.855e+02  [-46 4.587e-03 5.510e-03 9.986e-06]  [930 -1 50]
 ST 111-3s 7.874e+02  [-118 1.128e-06 1.355e-06 9.973e-06]  [1465 -2 63]
 ST 112-1  7.911e+02  [0 1.000e+00 1.113e+00 9.983e-06]  [1340 -1 33]
 ST 112-2  7.930e+02  [-56 1.515e-03 1.686e-03 9.954e-06]  [1256 -2 58]
 ST 112-3s 7.948e+02  [-116 1.552e-06 1.727e-06 9.993e-06]  [1348 -1 63]
 ST 113-1  7.987e+02  [0 1.000e+00 9.636e-01 9.936e-06]  [1409 -2 32]
 ST 113-2  8.005e+02  [-53 2.131e-03 2.053e-03 9.960e-06]  [1082 -1 57]
 ST 113-3s 8.024e+02  [-118 1.138e-06 1.097e-06 9.987e-06]  [1443 -1 63]
 ST 114-1  8.062e+02  [0 1.000e+00 9.351e-01 9.970e-06]  [1365 -3 32]
 ST 114-2  8.080e+02  [-53 2.226e-03 2.082e-03 9.935e-06]  [1116 -3 56]
 ST 114-3s 8.098e+02  [-117 1.387e-06 1.297e-06 9.965e-06]  [1360 -2 61]
 ST 115-1  8.136e+02  [0 1.000e+00 8.370e-01 9.966e-06]  [1361 -2 31]
 ST 115-2  8.155e+02  [-61 8.605e-04 7.202e-04 9.958e-06]  [1210 -2 58]
 ST 115-3s 8.190e+02  [-122 7.350e-07 6.152e-07 9.985e-06]  [1401 -1 33]
 ST 116-1  8.228e+02  [0 1.000e+00 7.977e-01 9.957e-06]  [1404 -2 31]
 ST 116-2  8.245e+02  [-55 1.733e-03 1.383e-03 9.983e-06]  [1067 -3 57]
 ST 116-3s 8.265e+02  [-120 9.297e-07 7.417e-07 9.978e-06]  [1407 -2 62]
 ST 117-1  8.302e+02  [0 1.000e+00 7.249e-01 9.938e-06]  [1414 -2 31]
 ST 117-2  8.321e+02  [-60 9.492e-04 6.880e-04 9.940e-06]  [1195 -1 57]
 ST 117-3s 8.340e+02  [-122 7.407e-07 5.369e-07 9.957e-06]  [1416 -2 63]
 ST 118-1  8.379e+02  [0 1.000e+00 6.600e-01 9.935e-06]  [1455 -2 30]
 ST 118-2  8.397e+02  [-61 8.147e-04 5.376e-04 9.982e-06]  [1166 -3 60]
 ST 118-3s 8.418e+02  [-123 6.487e-07 4.281e-07 9.930e-06]  [1404 -2 63]
 ST 119-1  8.457e+02  [0 1.000e+00 6.103e-01 9.942e-06]  [1464 -2 31]
 ST 119-2  8.474e+02  [-59 1.086e-03 6.629e-04 9.981e-06]  [1161 -3 59]
 ST 119-3s 8.495e+02  [-122 7.451e-07 4.547e-07 9.992e-06]  [1427 -3 62]
 ST 120-1  8.550e+02  [0 1.000e+00 5.708e-01 9.953e-06]  [1475 -3 22]
 ST 120-2  8.569e+02  [-63 6.401e-04 3.653e-04 9.991e-06]  [1222 -3 61]
 ST 120-3s 8.589e+02  [-122 7.893e-07 4.505e-07 9.950e-06]  [1377 -3 63]
 ST 121-1  8.629e+02  [0 1.000e+00 5.292e-01 9.963e-06]  [1487 0 31]
 ST 121-2  8.646e+02  [-60 9.507e-04 5.031e-04 9.965e-06]  [1144 -1 57]
 ST 121-3s 8.666e+02  [-120 9.327e-07 4.936e-07 9.954e-06]  [1403 -2 63]
 ST 122-1  8.705e+02  [0 1.000e+00 4.905e-01 9.970e-06]  [1500 -1 33]
 ST 122-2  8.723e+02  [-62 7.565e-04 3.710e-04 9.964e-06]  [1212 -2 62]
 ST 122-3s 8.742e+02  [-120 9.635e-07 4.726e-07 9.998e-06]  [1388 -1 62]
 ST 123-1  8.782e+02  [0 1.000e+00 4.448e-01 9.959e-06]  [1517 -2 31]
 ST 123-2  8.800e+02  [-62 7.356e-04 3.272e-04 9.996e-06]  [1204 -2 59]
 ST 123-3s 8.819e+02  [-120 9.863e-07 4.388e-07 9.980e-06]  [1383 0 61]
 ST 124-1  8.875e+02  [0 1.000e+00 4.057e-01 9.945e-06]  [1524 -3 23]
 ST 124-2  8.892e+02  [-62 7.880e-04 3.197e-04 9.970e-06]  [1211 -2 60]
 ST 124-3s 8.913e+02  [-120 9.763e-07 3.961e-07 9.953e-06]  [1374 -3 60]
 ST 125-1  8.953e+02  [0 1.000e+00 3.649e-01 9.973e-06]  [1530 -3 32]
 ST 125-2  8.969e+02  [-62 7.080e-04 2.583e-04 9.956e-06]  [1240 -1 60]
 ST 125-3s 8.988e+02  [-120 9.069e-07 3.309e-07 9.995e-06]  [1367 -2 62]
 ST 126-1  9.029e+02  [0 1.000e+00 3.388e-01 9.977e-06]  [1528 -3 32]
 ST 126-2  9.046e+02  [-62 7.735e-04 2.620e-04 9.969e-06]  [1230 0 60]
 ST 126-3s 9.065e+02  [-121 8.231e-07 2.788e-07 9.961e-06]  [1369 -3 65]
 ST 127-1  9.107e+02  [0 1.000e+00 3.021e-01 9.981e-06]  [1536 0 33]
 ST 127-2  9.125e+02  [-62 7.270e-04 2.197e-04 9.993e-06]  [1262 -2 58]
 ST 127-3s 9.144e+02  [-122 7.344e-07 2.219e-07 9.987e-06]  [1365 -2 62]
 ST 128-1  9.200e+02  [0 1.000e+00 2.763e-01 9.949e-06]  [1543 -1 50]
 ST 128-2  9.219e+02  [-62 7.206e-04 1.991e-04 9.948e-06]  [1265 -2 59]
 ST 128-3s 9.239e+02  [-123 6.404e-07 1.769e-07 9.956e-06]  [1355 -2 56]
 ST 129-1  9.279e+02  [0 1.000e+00 2.466e-01 9.944e-06]  [1550 -1 30]
 ST 129-2  9.295e+02  [-62 7.110e-04 1.753e-04 9.999e-06]  [1281 0 59]
 ST 129-3s 9.315e+02  [-125 5.477e-07 1.350e-07 1.090e-05]  [1337 -1 63]
 ST 130-1  9.352e+02  [0 1.000e+00 2.225e-01 9.940e-06]  [1548 -1 37]
 ST 130-2  9.369e+02  [-63 6.710e-04 1.493e-04 9.997e-06]  [1293 -1 63]
 ST 130-3s 9.385e+02  [-126 4.510e-07 1.004e-07 1.462e-05]  [1294 -1 64]
 ST 131-1  9.424e+02  [0 1.000e+00 1.988e-01 9.964e-06]  [1545 -1 36]
 ST 131-2  9.443e+02  [-63 6.414e-04 1.275e-04 9.975e-06]  [1304 -2 59]
 ST 131-3s 9.459e+02  [-128 3.630e-07 7.216e-08 2.033e-05]  [1263 -2 60]
 ST 132-1  9.500e+02  [0 1.000e+00 1.786e-01 9.961e-06]  [1542 -1 32]
 ST 132-2  9.534e+02  [-64 5.869e-04 1.048e-04 9.957e-06]  [1324 -3 78]
 ST 132-3s 9.551e+02  [-130 2.943e-07 5.255e-08 2.796e-05]  [1217 -3 61]
 ST 133-1  9.591e+02  [0 1.000e+00 1.610e-01 9.964e-06]  [1539 0 33]
 ST 133-2  9.609e+02  [-65 5.590e-04 9.000e-05 9.969e-06]  [1332 0 59]
 ST 133-3s 9.626e+02  [-132 2.424e-07 3.903e-08 3.766e-05]  [1178 0 56]
 ST 134-1  9.663e+02  [0 1.000e+00 1.436e-01 9.963e-06]  [1540 -1 32]
 ST 134-2  9.680e+02  [-65 5.139e-04 7.381e-05 9.975e-06]  [1348 -1 61]
 ST 134-3s 9.696e+02  [-133 2.001e-07 2.874e-08 5.130e-05]  [1144 -1 55]
 ST 135-1  9.735e+02  [0 1.000e+00 1.305e-01 9.952e-06]  [1534 0 36]
 ST 135-2  9.755e+02  [-66 4.799e-04 6.263e-05 9.972e-06]  [1356 -2 61]
 ST 135-3s 9.772e+02  [-135 1.642e-07 2.143e-08 6.876e-05]  [1109 -2 54]
 ST 136-1  9.811e+02  [0 1.000e+00 1.148e-01 9.940e-06]  [1532 0 34]
 ST 136-2  9.830e+02  [-67 4.298e-04 4.936e-05 9.998e-06]  [1374 -3 62]
 ST 136-3s 9.846e+02  [-137 1.326e-07 1.523e-08 9.666e-05]  [1062 -2 55]
 ST 137-1  9.900e+02  [0 1.000e+00 1.045e-01 9.958e-06]  [1522 -2 24]
 ST 137-2  9.920e+02  [-68 3.863e-04 4.039e-05 9.993e-06]  [1402 -1 62]
 ST 137-3s 9.936e+02  [-139 1.093e-07 1.143e-08 1.290e-04]  [1033 0 54]
 ST 138-1  9.975e+02  [0 1.000e+00 9.224e-02 9.999e-06]  [1521 -2 31]
 ST 138-2  9.993e+02  [-69 3.502e-04 3.230e-05 9.987e-06]  [1420 -2 60]
 ST 138-3s 1.001e+03  [-140 9.166e-08 8.454e-09 1.742e-04]  [981 -1 56]
 ST 139-1  1.008e+03  [0 1.000e+00 8.402e-02 9.977e-06]  [1519 -2 24]
 ST 139-2  1.011e+03  [-69 3.167e-04 2.661e-05 9.982e-06]  [1442 -1 61]
 ST 139-3s 1.012e+03  [-142 7.717e-08 6.484e-09 2.266e-04]  [946 -1 50]
 ST 140-1  1.017e+03  [0 1.000e+00 7.500e-02 9.980e-06]  [1514 -2 33]
 ST 140-2  1.021e+03  [-70 2.914e-04 2.185e-05 9.987e-06]  [1456 -1 82]
 ST 140-3s 1.022e+03  [-143 6.498e-08 4.873e-09 3.022e-04]  [900 -2 50]
 ST 141-1  1.027e+03  [0 1.000e+00 6.713e-02 9.969e-06]  [1507 -2 28]
 ST 141-2  1.029e+03  [-71 2.615e-04 1.756e-05 9.981e-06]  [1469 -2 58]
 ST 141-3s 1.031e+03  [-145 5.414e-08 3.634e-09 4.059e-04]  [865 -3 47]
 ST 142-1  1.035e+03  [0 1.000e+00 6.034e-02 9.987e-06]  [1502 -1 30]
 ST 142-2  1.038e+03  [-72 2.390e-04 1.442e-05 9.980e-06]  [1483 0 59]
 ST 142-3s 1.039e+03  [-146 4.485e-08 2.706e-09 5.436e-04]  [839 -1 45]
 ST 143-1  1.043e+03  [0 1.000e+00 5.269e-02 9.962e-06]  [1501 -1 32]
 ST 143-2  1.046e+03  [-73 2.096e-04 1.104e-05 9.975e-06]  [1508 -2 60]
 ST 143-3s 1.047e+03  [-148 3.638e-08 1.917e-09 7.669e-04]  [802 -2 46]
 ST 144-1  1.052e+03  [0 1.000e+00 4.846e-02 9.953e-06]  [1497 -1 29]
 ST 144-2  1.056e+03  [-74 1.910e-04 9.254e-06 9.971e-06]  [1525 -3 35]
 ST 144-3s 1.058e+03  [-150 2.960e-08 1.434e-09 1.026e-03]  [761 -3 44]
 ST 145-1  1.062e+03  [0 1.000e+00 4.173e-02 9.989e-06]  [1495 -1 28]
 ST 145-2  1.064e+03  [-75 1.712e-04 7.145e-06 9.954e-06]  [1553 -1 62]
 ST 145-3s 1.065e+03  [-152 2.431e-08 1.015e-09 1.451e-03]  [701 -2 42]
 ST 146-1  1.069e+03  [0 1.000e+00 3.894e-02 9.961e-06]  [1485 0 28]
 ST 146-2  1.071e+03  [-76 1.559e-04 6.073e-06 9.956e-06]  [1561 -2 64]
 ST 146-3s 1.073e+03  [-154 1.966e-08 7.656e-10 1.917e-03]  [637 -2 40]
 ST 147-1  1.077e+03  [0 1.000e+00 3.357e-02 9.967e-06]  [1485 0 29]
 ST 147-2  1.079e+03  [-77 1.401e-04 4.702e-06 9.969e-06]  [1568 -2 61]
 ST 147-3s 1.080e+03  [-156 1.573e-08 5.280e-10 2.783e-03]  [579 -1 38]
 ST 148-1  1.084e+03  [0 1.000e+00 3.100e-02 9.998e-06]  [1472 -3 28]
 ST 148-2  1.087e+03  [-78 1.203e-04 3.730e-06 9.956e-06]  [1564 -2 62]
 ST 148-3s 1.090e+03  [-158 1.194e-08 3.702e-10 3.974e-03]  [508 -3 14]
 ST 149-1  1.094e+03  [0 1.000e+00 2.724e-02 9.994e-06]  [1472 -3 28]
 ST 149-2  1.096e+03  [-79 1.073e-04 2.924e-06 9.984e-06]  [1545 -1 61]
 ST 149-3s 1.097e+03  [-160 9.319e-09 2.538e-10 5.782e-03]  [437 -2 30]
 ST 150-1  1.102e+03  [0 1.000e+00 2.427e-02 9.994e-06]  [1465 -2 28]
 ST 150-2  1.103e+03  [-80 9.325e-05 2.263e-06 9.975e-06]  [1521 -2 64]
 ST 150-3s 1.104e+03  [-162 7.387e-09 1.793e-10 8.173e-03]  [396 -2 31]
 ST 151-1  1.108e+03  [0 1.000e+00 2.189e-02 9.957e-06]  [1461 -2 29]
 ST 151-2  1.110e+03  [-81 8.715e-05 1.908e-06 9.988e-06]  [1501 -1 61]
 ST 151-3s 1.111e+03  [-164 6.173e-09 1.351e-10 1.086e-02]  [331 -2 27]
 ST 152-1  1.115e+03  [0 1.000e+00 1.844e-02 9.986e-06]  [1463 -2 27]
 ST 152-2  1.116e+03  [-82 7.627e-05 1.406e-06 9.996e-06]  [1498 -1 64]
 ST 152-3s 1.117e+03  [-166 4.935e-09 9.099e-11 1.614e-02]  [276 -1 23]
 ST 153-1  1.124e+03  [0 1.000e+00 1.724e-02 9.957e-06]  [1458 -2 48]
 ST 153-2  1.126e+03  [-83 6.860e-05 1.183e-06 9.992e-06]  [1498 -1 63]
 ST 153-3s 1.127e+03  [-168 3.877e-09 6.682e-11 2.202e-02]  [221 -1 19]
 ST 154-1  1.131e+03  [0 1.000e+00 1.423e-02 9.938e-06]  [1463 -2 27]
 ST 154-2  1.133e+03  [-84 5.805e-05 8.259e-07 9.941e-06]  [1534 0 62]
 ST 154-3s 1.134e+03  [-169 3.198e-09 4.550e-11 3.227e-02]  [161 0 14]
 ST 155-1  1.138e+03  [0 1.000e+00 1.420e-02 9.980e-06]  [1442 -1 26]
 ST 155-2  1.140e+03  [-86 4.940e-05 7.013e-07 9.940e-06]  [1546 -1 62]
 ST 155-3s 1.140e+03  [-171 2.676e-09 3.799e-11 3.866e-02]  [139 -6 12]
 ST 156-1  1.144e+03  [0 1.000e+00 1.233e-02 9.957e-06]  [1438 0 26]
 ST 156-2  1.146e+03  [-87 4.228e-05 5.215e-07 9.997e-06]  [1449 -2 61]
 ST 156-3s 1.146e+03  [-171 2.579e-09 3.181e-11 4.552e-02]  [114 -3 10]
 ST 157-1  1.150e+03  [0 1.000e+00 1.221e-02 9.992e-06]  [1412 -2 27]
 ST 157-2  1.151e+03  [-89 3.470e-05 4.237e-07 9.956e-06]  [1312 -2 60]
 ST 157-3s 1.152e+03  [-172 2.334e-09 2.850e-11 5.110e-02]  [104 0 10]
 ST 158-1  1.157e+03  [0 1.000e+00 1.084e-02 9.969e-06]  [1414 -2 52]
 ST 158-2  1.159e+03  [-90 3.074e-05 3.331e-07 9.897e-06]  [1338 -1 57]
 ST 158-3s 1.160e+03  [-172 2.406e-09 2.607e-11 5.512e-02]  [98 -6 9]
 ST 159-1  1.164e+03  [0 1.000e+00 9.653e-03 9.972e-06]  [1406 -2 24]
 ST 159-2  1.165e+03  [-92 2.510e-05 2.423e-07 9.974e-06]  [1656 -2 65]
 ST 159-3s 1.166e+03  [-171 2.602e-09 2.512e-11 5.806e-02]  [93 -4 8]
 ST 160-1  1.170e+03  [0 1.000e+00 8.492e-03 9.977e-06]  [1412 -2 25]
 ST 160-2  1.171e+03  [-92 2.484e-05 2.109e-07 9.990e-06]  [1647 -1 64]
 ST 160-3s 1.172e+03  [-170 2.948e-09 2.503e-11 5.893e-02]  [86 -2 8]
 ST 161-1  1.175e+03  [0 1.000e+00 6.656e-03 9.948e-06]  [1415 -2 27]
 ST 161-2  1.177e+03  [-93 2.112e-05 1.406e-07 1.049e-05]  [1839 0 67]
 ST 161-3s 1.178e+03  [-168 3.717e-09 2.474e-11 5.886e-02]  [27 -28 2]
 ST 162-1  1.181e+03  [0 1.000e+00 6.666e-03 9.941e-06]  [1405 -2 26]
 ST 162-2  1.183e+03  [-93 2.061e-05 1.374e-07 1.072e-05]  [1873 -2 67]
 ST 162-3s 1.184e+03  [-168 3.740e-09 2.493e-11 5.884e-02]  [29 -28 2]
 ST 163-1  1.188e+03  [0 1.000e+00 5.765e-03 9.996e-06]  [1396 -1 30]
 ST 163-2  1.192e+03  [-95 1.601e-05 9.232e-08 1.594e-05]  [1860 -1 78]
 ST 163-3s 1.193e+03  [-167 4.230e-09 2.439e-11 6.024e-02]  [27 -28 2]
 ST 164-1  1.197e+03  [0 1.000e+00 6.887e-03 9.969e-06]  [1357 -2 29]
 ST 164-2  1.200e+03  [-97 1.397e-05 9.623e-08 1.532e-05]  [1672 -2 65]
 ST 164-3s 1.201e+03  [-168 3.598e-09 2.478e-11 5.900e-02]  [25 -28 1]
 ST 165-1  1.206e+03  [0 1.000e+00 6.787e-03 9.958e-06]  [1331 0 24]
 ST 165-2  1.208e+03  [-98 1.188e-05 8.062e-08 1.824e-05]  [1901 -1 64]
 ST 165-3s 1.209e+03  [-168 3.637e-09 2.468e-11 5.970e-02]  [25 -28 2]
 ST 166-1  1.213e+03  [0 1.000e+00 7.212e-03 9.995e-06]  [1287 -1 23]
 ST 166-2  1.216e+03  [-99 1.111e-05 8.012e-08 1.836e-05]  [1875 -2 66]
 ST 166-3s 1.216e+03  [-169 3.401e-09 2.452e-11 5.978e-02]  [25 -28 2]
 ST 167-1  1.220e+03  [0 1.000e+00 6.655e-03 9.996e-06]  [1292 -1 24]
 ST 167-2  1.222e+03  [-99 1.094e-05 7.284e-08 2.011e-05]  [1677 -3 63]
 ST 167-3s 1.223e+03  [-168 3.672e-09 2.444e-11 5.979e-02]  [21 -28 1]
 ST 168-1  1.227e+03  [0 1.000e+00 5.822e-03 9.970e-06]  [1266 -2 19]
 ST 168-2  1.229e+03  [-99 1.040e-05 6.054e-08 2.426e-05]  [1799 -1 70]
 ST 168-3s 1.230e+03  [-167 4.173e-09 2.429e-11 6.047e-02]  [22 -28 2]
 ST 169-1  1.233e+03  [0 1.000e+00 4.858e-03 9.970e-06]  [1311 -2 25]
 ST 169-2  1.235e+03  [-99 1.079e-05 5.241e-08 2.802e-05]  [1565 -2 64]
 ST 169-3s 1.236e+03  [-165 5.056e-09 2.456e-11 5.966e-02]  [18 -28 1]
 ST 170-1  1.240e+03  [0 1.000e+00 3.710e-03 9.980e-06]  [1295 -1 24]
 ST 170-2  1.241e+03  [-99 1.024e-05 3.801e-08 3.825e-05]  [1262 -2 58]
 ST 170-3s 1.242e+03  [-163 6.556e-09 2.432e-11 6.060e-02]  [15 -28 1]
 ST 171-1  1.245e+03  [0 1.000e+00 3.984e-03 9.989e-06]  [1298 -1 25]
 ST 171-2  1.247e+03  [-99 1.052e-05 4.191e-08 3.506e-05]  [1277 0 56]
 ST 171-3s 1.247e+03  [-164 6.181e-09 2.463e-11 5.914e-02]  [16 -28 1]
 ST 172-1  1.251e+03  [0 1.000e+00 4.360e-03 9.966e-06]  [1223 -3 24]
 ST 172-2  1.253e+03  [-99 1.004e-05 4.379e-08 3.352e-05]  [1855 -1 66]
 ST 172-3s 1.253e+03  [-165 5.562e-09 2.425e-11 6.043e-02]  [19 -28 1]
 ST 173-1  1.256e+03  [0 1.000e+00 5.508e-03 9.946e-06]  [1183 -1 23]
 ST 173-2  1.260e+03  [-99 1.001e-05 5.513e-08 2.650e-05]  [1677 -3 34]
 ST 173-3s 1.260e+03  [-167 4.336e-09 2.388e-11 6.113e-02]  [17 -28 1]
 ST 174-1  1.264e+03  [0 1.000e+00 5.957e-03 9.974e-06]  [1148 -1 23]
 ST 174-2  1.265e+03  [-100 9.996e-06 5.955e-08 2.474e-05]  [1112 -3 54]
 ST 174-3s 1.266e+03  [-167 4.122e-09 2.455e-11 6.003e-02]  [20 -28 1]
 ST 175-1  1.270e+03  [0 1.000e+00 6.175e-03 9.965e-06]  [1087 -1 23]
 ST 175-2  1.271e+03  [-100 9.978e-06 6.161e-08 2.369e-05]  [1370 -3 59]
 ST 175-3s 1.272e+03  [-168 3.965e-09 2.448e-11 5.949e-02]  [16 -28 1]
 ST 176-1  1.277e+03  [0 1.000e+00 5.694e-03 9.946e-06]  [1142 -1 21]
 ST 176-2  1.278e+03  [-100 9.970e-06 5.676e-08 2.597e-05]  [1061 -3 52]
 ST 176-3s 1.279e+03  [-167 4.246e-09 2.418e-11 6.068e-02]  [16 -28 1]
 ST 177-1  1.282e+03  [0 1.000e+00 4.832e-03 9.987e-06]  [1047 -1 19]
 ST 177-2  1.284e+03  [-100 9.993e-06 4.829e-08 3.052e-05]  [1030 0 54]
 ST 177-3s 1.284e+03  [-165 5.033e-09 2.432e-11 6.056e-02]  [20 -28 1]
 ST 178-1  1.288e+03  [0 1.000e+00 3.858e-03 9.949e-06]  [1180 0 23]
 ST 178-2  1.290e+03  [-99 1.001e-05 3.862e-08 3.801e-05]  [1619 -2 63]
 ST 178-3s 1.290e+03  [-164 6.199e-09 2.392e-11 6.119e-02]  [18 -28 1]
 ST 179-1  1.295e+03  [0 1.000e+00 3.162e-03 9.956e-06]  [1075 0 15]
