---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
 ST 68-1  1.845e+02  [0 1.000e+00 8.779e-01 9.999e-06]  [1448 -1 37]
 ST 68-2  1.851e+02  [-60 9.758e-04 8.567e-04 9.971e-06]  [1307 -1 75]
 ST 68-3s 1.859e+02  [-135 1.629e-07 1.431e-07 9.993e-06]  [1984 -2 82]
 ST 69-1  1.873e+02  [0 1.000e+00 1.011e+00 9.994e-06]  [1435 0 36]
 ST 69-2  1.879e+02  [-60 9.453e-04 9.559e-04 9.960e-06]  [1314 -2 75]
 ST 69-3s 1.887e+02  [-135 1.747e-07 1.767e-07 9.970e-06]  [1952 0 81]
 ST 70-1  1.900e+02  [0 1.000e+00 1.163e+00 9.997e-06]  [1424 -2 39]
 ST 70-2  1.906e+02  [-60 9.318e-04 1.084e-03 9.962e-06]  [1330 0 76]
 ST 70-3s 1.932e+02  [-134 1.924e-07 2.238e-07 9.990e-06]  [1927 -2 94]
 ST 71-1  1.945e+02  [0 1.000e+00 1.338e+00 9.999e-06]  [1413 -2 34]
 ST 71-2  1.951e+02  [-60 9.652e-04 1.291e-03 9.979e-06]  [1345 -1 75]
 ST 71-3s 1.959e+02  [-133 2.180e-07 2.916e-07 9.973e-06]  [1923 -2 81]
 ST 72-1  1.973e+02  [0 1.000e+00 1.545e+00 9.997e-06]  [1405 -2 37]
 ST 72-2  1.979e+02  [-59 1.041e-03 1.609e-03 9.986e-06]  [1348 -1 76]
 ST 72-3s 1.987e+02  [-131 2.540e-07 3.925e-07 9.969e-06]  [1914 -1 81]
 ST 73-1  2.000e+02  [0 1.000e+00 1.798e+00 9.982e-06]  [1400 -1 36]
 ST 73-2  2.006e+02  [-58 1.157e-03 2.079e-03 9.988e-06]  [1343 -1 76]
 ST 73-3s 2.014e+02  [-130 3.039e-07 5.465e-07 9.996e-06]  [1902 -1 81]
 ST 74-1  2.028e+02  [0 1.000e+00 2.122e+00 9.964e-06]  [1387 -1 36]
 ST 74-2  2.034e+02  [-59 1.085e-03 2.303e-03 9.965e-06]  [1363 -2 76]
 ST 74-3s 2.041e+02  [-129 3.359e-07 7.128e-07 9.961e-06]  [1874 -2 81]
 ST 75-1  2.054e+02  [0 1.000e+00 2.487e+00 9.983e-06]  [1381 0 37]
 ST 75-2  2.060e+02  [-58 1.232e-03 3.065e-03 9.965e-06]  [1342 -1 75]
 ST 75-3s 2.068e+02  [-127 4.045e-07 1.006e-06 9.994e-06]  [1844 0 80]
 ST 76-1  2.081e+02  [0 1.000e+00 2.967e+00 9.981e-06]  [1364 -2 35]
 ST 76-2  2.087e+02  [-57 1.364e-03 4.045e-03 9.963e-06]  [1342 -1 75]
 ST 76-3s 2.095e+02  [-125 5.138e-07 1.524e-06 9.977e-06]  [1790 0 80]
 ST 77-1  2.107e+02  [0 1.000e+00 3.577e+00 9.942e-06]  [1355 -1 39]
 ST 77-2  2.113e+02  [-56 1.425e-03 5.098e-03 9.953e-06]  [1353 -1 75]
 ST 77-3s 2.120e+02  [-124 6.288e-07 2.249e-06 9.999e-06]  [1739 0 80]
 ST 78-1  2.133e+02  [0 1.000e+00 4.357e+00 9.990e-06]  [1339 0 37]
 ST 78-2  2.139e+02  [-56 1.493e-03 6.504e-03 9.968e-06]  [1363 -2 76]
 ST 78-3s 2.146e+02  [-122 7.731e-07 3.369e-06 9.988e-06]  [1683 -2 79]
 ST 79-1  2.158e+02  [0 1.000e+00 5.353e+00 9.963e-06]  [1313 -2 35]
 ST 79-2  2.165e+02  [-56 1.562e-03 8.362e-03 9.987e-06]  [1368 -2 76]
 ST 79-3s 2.171e+02  [-120 9.805e-07 5.248e-06 9.997e-06]  [1624 -2 79]
 ST 80-1  2.184e+02  [0 1.000e+00 6.649e+00 9.996e-06]  [1293 -1 37]
 ST 80-2  2.190e+02  [-55 1.666e-03 1.108e-02 9.997e-06]  [1368 -2 76]
 ST 80-3s 2.197e+02  [-117 1.277e-06 8.494e-06 9.962e-06]  [1561 -1 78]
 ST 81-1  2.208e+02  [0 1.000e+00 8.372e+00 9.965e-06]  [1279 0 38]
 ST 81-2  2.214e+02  [-54 1.833e-03 1.534e-02 9.989e-06]  [1371 -2 76]
 ST 81-3s 2.221e+02  [-115 1.718e-06 1.438e-05 9.963e-06]  [1495 -1 77]
 ST 82-1  2.250e+02  [0 1.000e+00 1.074e+01 9.956e-06]  [1263 -2 14]
 ST 82-2  2.257e+02  [-53 2.080e-03 2.234e-02 9.967e-06]  [1382 0 75]
 ST 82-3s 2.263e+02  [-112 2.435e-06 2.616e-05 9.987e-06]  [1430 0 76]
 ST 83-1  2.276e+02  [0 1.000e+00 1.413e+01 9.958e-06]  [1259 -2 34]
 ST 83-2  2.282e+02  [-52 2.450e-03 3.461e-02 9.963e-06]  [1396 -1 76]
 ST 83-3s 2.288e+02  [-108 3.637e-06 5.138e-05 9.974e-06]  [1384 0 76]
 ST 84-1  2.299e+02  [0 1.000e+00 1.920e+01 9.984e-06]  [1252 -1 38]
 ST 84-2  2.305e+02  [-50 2.961e-03 5.684e-02 9.950e-06]  [1415 -2 77]
 ST 84-3s 2.312e+02  [-104 5.769e-06 1.108e-04 9.969e-06]  [1358 -2 75]
 ST 85-1  2.326e+02  [0 1.000e+00 2.720e+01 9.965e-06]  [1257 -1 29]
 ST 85-2  2.332e+02  [-49 3.528e-03 9.598e-02 9.937e-06]  [1437 -1 77]
 ST 85-3s 2.339e+02  [-100 9.714e-06 2.642e-04 9.984e-06]  [1368 -2 75]
 ST 86-1  2.352e+02  [0 1.000e+00 4.039e+01 9.947e-06]  [1271 -2 33]
 ST 86-2  2.358e+02  [-46 4.552e-03 1.838e-01 9.989e-06]  [1457 -2 77]
 ST 86-3  2.365e+02  [-94 1.838e-05 7.424e-04 9.971e-06]  [1380 0 75]
 ST 86-4s 2.370e+02  [-139 1.043e-07 4.213e-06 9.972e-06]  [1233 0 74]
 ST 87-1  2.382e+02  [0 1.000e+00 6.449e+01 9.959e-06]  [1305 -2 37]
 ST 87-2  2.389e+02  [-43 6.759e-03 4.359e-01 9.987e-06]  [1517 -2 78]
 ST 87-3  2.395e+02  [-87 4.284e-05 2.763e-03 1.000e-05]  [1395 -1 76]
 ST 87-4s 2.400e+02  [-130 2.994e-07 1.931e-05 9.966e-06]  [1219 -2 75]
 ST 88-1  2.415e+02  [0 1.000e+00 1.161e+02 9.988e-06]  [1379 0 32]
 ST 88-2  2.422e+02  [-38 1.190e-02 1.382e+00 9.975e-06]  [1629 -2 79]
 ST 88-3  2.428e+02  [-76 1.445e-04 1.677e-02 9.982e-06]  [1390 0 76]
 ST 88-4s 2.434e+02  [-118 1.249e-06 1.450e-04 9.948e-06]  [1231 0 75]
 ST 89-1  2.446e+02  [0 1.000e+00 2.571e+02 9.966e-06]  [1521 -2 44]
 ST 89-2  2.454e+02  [-30 2.936e-02 7.549e+00 9.977e-06]  [1928 -2 81]
 ST 89-3  2.459e+02  [-58 1.145e-03 2.944e-01 9.975e-06]  [1249 -1 74]
 ST 89-4  2.464e+02  [-98 1.146e-05 2.946e-03 9.975e-06]  [1078 0 71]
 ST 89-5s 2.470e+02  [-124 6.308e-07 1.622e-04 9.998e-06]  [1240 -1 73]
