---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
 ST 36-3s 1.548e+02  [-153 2.048e-08 2.313e-09 5.736e-04]  [3080 0 86]
 ST 37-1  1.565e+02  [0 1.000e+00 1.093e-01 9.998e-06]  [3599 -1 65]
 ST 37-2  1.580e+02  [-73 2.080e-04 2.273e-05 9.995e-06]  [4516 -1 90]
 ST 37-3s 1.591e+02  [-155 1.595e-08 1.743e-09 7.601e-04]  [2901 -1 86]
 ST 38-1  1.607e+02  [0 1.000e+00 1.026e-01 9.985e-06]  [3357 -1 62]
 ST 38-2  1.624e+02  [-79 1.063e-04 1.091e-05 9.999e-06]  [5017 0 91]
 ST 38-3s 1.633e+02  [-154 1.899e-08 1.949e-09 6.810e-04]  [2458 0 83]
 ST 39-1  1.651e+02  [0 1.000e+00 9.756e-02 9.976e-06]  [3478 0 62]
 ST 39-2  1.667e+02  [-76 1.542e-04 1.504e-05 9.992e-06]  [4733 -1 90]
 ST 39-3s 1.676e+02  [-156 1.555e-08 1.517e-09 8.734e-04]  [2674 0 84]
 ST 40-1  1.693e+02  [0 1.000e+00 9.589e-02 9.984e-06]  [3413 -1 64]
 ST 40-2  1.708e+02  [-75 1.638e-04 1.570e-05 9.994e-06]  [4365 -1 90]
 ST 40-3s 1.718e+02  [-154 1.825e-08 1.750e-09 7.572e-04]  [2692 -1 84]
 ST 41-1  1.733e+02  [0 1.000e+00 9.753e-02 9.977e-06]  [3052 -1 61]
 ST 41-2  1.750e+02  [-84 5.922e-05 5.776e-06 9.992e-06]  [4844 -1 91]
 ST 41-3s 1.758e+02  [-158 1.127e-08 1.099e-09 1.207e-03]  [2158 0 81]
 ST 42-1  1.774e+02  [0 1.000e+00 1.008e-01 9.983e-06]  [3297 -1 61]
 ST 42-2  1.791e+02  [-87 4.426e-05 4.460e-06 9.987e-06]  [4955 0 91]
 ST 42-3s 1.799e+02  [-157 1.270e-08 1.279e-09 1.037e-03]  [2071 -1 81]
 ST 43-1  1.815e+02  [0 1.000e+00 1.028e-01 9.983e-06]  [3278 0 61]
 ST 43-2  1.831e+02  [-81 8.835e-05 9.080e-06 9.988e-06]  [4617 -1 90]
 ST 43-3s 1.840e+02  [-156 1.570e-08 1.613e-09 8.222e-04]  [2435 -1 83]
 ST 44-1  1.857e+02  [0 1.000e+00 1.020e-01 9.988e-06]  [3513 -1 63]
 ST 44-2  1.875e+02  [-88 3.646e-05 3.718e-06 9.996e-06]  [5275 0 91]
 ST 44-3s 1.883e+02  [-158 1.167e-08 1.191e-09 1.113e-03]  [2004 0 80]
 ST 45-1  1.900e+02  [0 1.000e+00 1.038e-01 1.000e-05]  [3561 -1 63]
 ST 45-2  1.918e+02  [-85 5.281e-05 5.484e-06 9.993e-06]  [5331 -1 91]
 ST 45-3s 1.926e+02  [-156 1.420e-08 1.475e-09 8.996e-04]  [2195 0 81]
 ST 46-1  1.944e+02  [0 1.000e+00 1.008e-01 9.992e-06]  [3569 -1 63]
 ST 46-2  1.962e+02  [-84 6.044e-05 6.090e-06 1.000e-05]  [5334 -1 92]
 ST 46-3s 1.970e+02  [-157 1.309e-08 1.319e-09 1.005e-03]  [2262 0 82]
 ST 47-1  1.986e+02  [0 1.000e+00 1.051e-01 9.998e-06]  [3295 -1 62]
 ST 47-2  2.004e+02  [-88 3.974e-05 4.177e-06 9.979e-06]  [5309 0 91]
 ST 47-3s 2.012e+02  [-157 1.300e-08 1.367e-09 9.693e-04]  [2057 0 80]
 ST 48-1  2.027e+02  [0 1.000e+00 1.094e-01 9.989e-06]  [2715 0 57]
 ST 48-2  2.043e+02  [-89 3.340e-05 3.654e-06 9.993e-06]  [4687 -1 90]
 ST 48-3s 2.050e+02  [-157 1.395e-08 1.526e-09 8.690e-04]  [1941 0 80]
 ST 49-1  2.066e+02  [0 1.000e+00 1.139e-01 9.987e-06]  [3032 0 61]
 ST 49-2  2.081e+02  [-88 3.579e-05 4.076e-06 9.975e-06]  [4401 0 90]
 ST 49-3s 2.088e+02  [-158 1.157e-08 1.318e-09 1.006e-03]  [2016 0 80]
 ST 50-1  2.105e+02  [0 1.000e+00 1.171e-01 9.998e-06]  [3317 0 63]
 ST 50-2  2.121e+02  [-88 3.834e-05 4.488e-06 9.968e-06]  [5000 0 91]
 ST 50-3s 2.129e+02  [-157 1.336e-08 1.564e-09 8.478e-04]  [2067 0 81]
 ST 51-1  2.146e+02  [0 1.000e+00 1.201e-01 9.992e-06]  [3382 0 62]
 ST 51-2  2.162e+02  [-93 2.042e-05 2.453e-06 9.964e-06]  [4585 -1 90]
 ST 51-3s 2.169e+02  [-158 1.209e-08 1.452e-09 9.124e-04]  [1807 0 78]
 ST 52-1  2.186e+02  [0 1.000e+00 1.215e-01 9.994e-06]  [3563 -1 64]
 ST 52-2  2.204e+02  [-88 3.630e-05 4.411e-06 9.992e-06]  [5464 0 92]
 ST 52-3s 2.212e+02  [-157 1.304e-08 1.585e-09 8.364e-04]  [2113 0 81]
