---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
 ST 64-2  2.669e+01  [-58 1.129e-03 2.530e+00 9.698e-06]  [183 -15 13]
 ST 64-3s 2.676e+01  [-159 1.097e-08 2.459e-05 1.523e-04]  [174 -10 12]
 ST 65-1  2.702e+01  [0 1.000e+00 2.647e+03 9.999e-06]  [226 -9 5]
 ST 65-2  2.709e+01  [-57 1.321e-03 3.496e+00 9.729e-06]  [183 -13 14]
 ST 65-3s 2.718e+01  [-157 1.287e-08 3.407e-05 1.126e-04]  [170 -9 15]
 ST 66-1  2.742e+01  [0 1.000e+00 2.856e+03 9.650e-06]  [202 -24 5]
 ST 66-2  2.749e+01  [-63 6.850e-04 1.956e+00 9.523e-06]  [176 -11 12]
 ST 66-3s 2.758e+01  [-163 6.537e-09 1.867e-05 2.031e-04]  [172 -8 12]
 ST 67-1  2.782e+01  [0 1.000e+00 2.270e+03 9.740e-06]  [223 -7 5]
 ST 67-2  2.789e+01  [-59 1.075e-03 2.440e+00 9.981e-06]  [182 -12 13]
 ST 67-3s 2.798e+01  [-159 1.074e-08 2.439e-05 1.620e-04]  [165 -6 9]
 ST 68-1  2.826e+01  [0 1.000e+00 1.755e+03 9.811e-06]  [207 -1 4]
 ST 68-2  2.832e+01  [-64 5.736e-04 1.006e+00 9.943e-06]  [183 -15 17]
 ST 68-3s 2.839e+01  [-164 5.708e-09 1.002e-05 3.915e-04]  [149 -23 13]
 ST 69-1  2.867e+01  [0 1.000e+00 2.271e+03 9.973e-06]  [221 -7 4]
 ST 69-2  2.873e+01  [-61 8.263e-04 1.877e+00 9.953e-06]  [183 -13 15]
 ST 69-3s 2.880e+01  [-161 8.231e-09 1.869e-05 2.003e-04]  [157 -2 13]
 ST 70-1  2.906e+01  [0 1.000e+00 1.923e+03 9.469e-06]  [206 -1 5]
 ST 70-2  2.913e+01  [-69 3.302e-04 6.350e-01 9.938e-06]  [189 -16 13]
 ST 70-3s 2.922e+01  [-169 3.282e-09 6.312e-06 6.204e-04]  [138 -16 10]
 ST 71-1  2.949e+01  [0 1.000e+00 1.706e+03 9.565e-06]  [219 -6 4]
 ST 71-2  2.955e+01  [-62 7.157e-04 1.221e+00 9.371e-06]  [185 -15 14]
 ST 71-3s 2.963e+01  [-163 6.711e-09 1.145e-05 3.336e-04]  [159 -2 11]
 ST 72-1  2.987e+01  [0 1.000e+00 1.576e+03 9.678e-06]  [209 -2 4]
 ST 72-2  2.994e+01  [-73 2.105e-04 3.317e-01 9.919e-06]  [195 -20 14]
 ST 72-3s 3.001e+01  [-173 2.091e-09 3.295e-06 1.182e-03]  [131 -13 11]
 ST 73-1  3.025e+01  [0 1.000e+00 1.747e+03 9.733e-06]  [216 -4 4]
 ST 73-2  3.032e+01  [-66 4.994e-04 8.724e-01 9.823e-06]  [183 -13 15]
 ST 73-3s 3.039e+01  [-166 4.909e-09 8.576e-06 4.558e-04]  [145 -21 13]
 ST 74-1  3.066e+01  [0 1.000e+00 1.420e+03 9.808e-06]  [208 -1 3]
 ST 74-2  3.073e+01  [-74 1.857e-04 2.636e-01 9.980e-06]  [194 -21 14]
 ST 74-3s 3.080e+01  [-174 1.856e-09 2.635e-06 1.445e-03]  [127 -12 10]
 ST 75-1  3.103e+01  [0 1.000e+00 1.352e+03 9.900e-06]  [212 -3 4]
 ST 75-2  3.109e+01  [-69 3.379e-04 4.569e-01 9.916e-06]  [188 -16 18]
 ST 75-3s 3.115e+01  [-169 3.353e-09 4.534e-06 8.065e-04]  [139 -17 9]
 ST 76-1  3.138e+01  [0 1.000e+00 1.413e+03 9.583e-06]  [206 -1 5]
 ST 76-2  3.144e+01  [-74 1.887e-04 2.668e-01 9.909e-06]  [191 -18 16]
 ST 76-3s 3.150e+01  [-174 1.872e-09 2.646e-06 1.426e-03]  [127 -12 7]
 ST 77-1  3.179e+01  [0 1.000e+00 1.281e+03 9.890e-06]  [211 -2 4]
 ST 77-2  3.186e+01  [-72 2.248e-04 2.879e-01 9.313e-06]  [191 -19 15]
 ST 77-3s 3.193e+01  [-173 2.097e-09 2.685e-06 1.469e-03]  [126 -11 8]
