---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
 ST 44-3s 2.217e+02  [-147 4.455e-08 4.849e-09 1.903e-04]  [1804 0 81]
 ST 45-1  2.238e+02  [0 1.000e+00 1.108e-01 9.925e-06]  [1841 0 29]
 ST 45-2  2.246e+02  [-67 4.336e-04 4.806e-05 9.982e-06]  [1924 -2 81]
 ST 45-3s 2.253e+02  [-148 3.797e-08 4.209e-09 2.191e-04]  [1795 0 78]
 ST 46-1  2.274e+02  [0 1.000e+00 1.110e-01 9.958e-06]  [1849 -1 29]
 ST 46-2  2.284e+02  [-72 2.342e-04 2.600e-05 9.983e-06]  [2399 0 85]
 ST 46-3s 2.292e+02  [-152 2.475e-08 2.748e-09 3.354e-04]  [1674 -2 79]
 ST 47-1  2.321e+02  [0 1.000e+00 1.161e-01 9.974e-06]  [1975 -2 26]
 ST 47-2  2.334e+02  [-81 8.354e-05 9.701e-06 9.992e-06]  [2400 0 84]
 ST 47-3s 2.341e+02  [-157 1.340e-08 1.556e-09 5.914e-04]  [1423 -2 77]
 ST 48-1  2.358e+02  [0 1.000e+00 1.213e-01 9.957e-06]  [1653 -1 42]
 ST 48-2  2.367e+02  [-86 4.730e-05 5.740e-06 9.961e-06]  [2129 -1 78]
 ST 48-3s 2.373e+02  [-158 1.123e-08 1.362e-09 6.765e-04]  [1248 -1 75]
 ST 49-1  2.395e+02  [0 1.000e+00 1.244e-01 9.979e-06]  [2030 -1 36]
 ST 49-2  2.405e+02  [-83 7.040e-05 8.755e-06 9.965e-06]  [2461 -1 84]
 ST 49-3s 2.412e+02  [-157 1.296e-08 1.611e-09 5.721e-04]  [1439 0 77]
 ST 50-1  2.432e+02  [0 1.000e+00 1.265e-01 9.948e-06]  [1944 0 32]
 ST 50-2  2.460e+02  [-74 1.821e-04 2.303e-05 9.984e-06]  [2284 -2 94]
 ST 50-3s 2.467e+02  [-155 1.778e-08 2.248e-09 4.106e-04]  [1639 0 78]
 ST 51-1  2.495e+02  [0 1.000e+00 1.299e-01 9.959e-06]  [1829 -2 24]
 ST 51-2  2.504e+02  [-69 3.184e-04 4.137e-05 9.977e-06]  [2256 0 83]
 ST 51-3s 2.512e+02  [-151 2.746e-08 3.568e-09 2.582e-04]  [1779 -2 77]
 ST 52-1  2.535e+02  [0 1.000e+00 1.327e-01 9.997e-06]  [1897 0 29]
 ST 52-2  2.544e+02  [-67 4.250e-04 5.641e-05 9.953e-06]  [2100 0 83]
 ST 52-3s 2.552e+02  [-149 3.413e-08 4.529e-09 2.038e-04]  [1856 -1 79]
 ST 53-1  2.580e+02  [0 1.000e+00 1.381e-01 9.992e-06]  [2000 0 24]
 ST 53-2  2.589e+02  [-67 4.456e-04 6.154e-05 9.978e-06]  [2112 -1 81]
 ST 53-3s 2.597e+02  [-148 3.653e-08 5.045e-09 1.830e-04]  [1899 0 81]
 ST 54-1  2.617e+02  [0 1.000e+00 1.463e-01 9.978e-06]  [2058 -1 34]
 ST 54-2  2.626e+02  [-68 3.570e-04 5.225e-05 9.993e-06]  [2262 -1 82]
 ST 54-3s 2.634e+02  [-149 3.252e-08 4.759e-09 1.939e-04]  [1875 -1 79]
 ST 55-1  2.665e+02  [0 1.000e+00 1.543e-01 9.971e-06]  [2230 -1 23]
 ST 55-2  2.675e+02  [-74 1.966e-04 3.033e-05 9.995e-06]  [2383 -1 84]
 ST 55-3s 2.682e+02  [-152 2.272e-08 3.505e-09 2.628e-04]  [1758 -1 79]
 ST 56-1  2.703e+02  [0 1.000e+00 1.617e-01 9.977e-06]  [2075 -1 35]
 ST 56-2  2.712e+02  [-83 6.603e-05 1.068e-05 9.993e-06]  [2420 -1 84]
 ST 56-3s 2.719e+02  [-157 1.276e-08 2.064e-09 4.475e-04]  [1516 -1 75]
 ST 57-1  2.737e+02  [0 1.000e+00 1.698e-01 9.976e-06]  [1626 -2 30]
 ST 57-2  2.746e+02  [-84 6.154e-05 1.045e-05 9.993e-06]  [2154 -1 80]
 ST 57-3s 2.759e+02  [-157 1.348e-08 2.289e-09 4.024e-04]  [1389 0 88]
 ST 58-1  2.795e+02  [0 1.000e+00 1.800e-01 9.980e-06]  [2204 0 20]
 ST 58-2  2.804e+02  [-80 9.745e-05 1.754e-05 9.962e-06]  [2345 -2 83]
 ST 58-3s 2.811e+02  [-157 1.366e-08 2.458e-09 3.751e-04]  [1594 0 78]
 ST 59-1  2.829e+02  [0 1.000e+00 1.928e-01 9.974e-06]  [2219 -1 42]
 ST 59-2  2.840e+02  [-74 1.871e-04 3.608e-05 9.966e-06]  [2442 -2 86]
 ST 59-3s 2.847e+02  [-153 2.182e-08 4.207e-09 2.189e-04]  [1802 -1 79]
 ST 60-1  2.870e+02  [0 1.000e+00 2.087e-01 9.995e-06]  [2122 -1 31]
 ST 60-2  2.879e+02  [-70 2.822e-04 5.890e-05 9.993e-06]  [2315 -1 84]
 ST 60-3s 2.887e+02  [-150 2.868e-08 5.987e-09 1.540e-04]  [1923 -1 81]
 ST 61-1  2.909e+02  [0 1.000e+00 2.247e-01 9.978e-06]  [2066 -1 29]
 ST 61-2  2.918e+02  [-70 3.108e-04 6.984e-05 9.973e-06]  [2284 -1 83]
 ST 61-3s 2.926e+02  [-150 3.067e-08 6.894e-09 1.338e-04]  [1964 -1 80]
 ST 62-1  2.947e+02  [0 1.000e+00 2.404e-01 9.966e-06]  [2064 -1 31]
 ST 62-2  2.957e+02  [-71 2.540e-04 6.106e-05 9.983e-06]  [2345 -2 83]
 ST 62-3s 2.964e+02  [-151 2.755e-08 6.622e-09 1.391e-04]  [1943 0 80]
 ST 63-1  2.995e+02  [0 1.000e+00 2.554e-01 9.991e-06]  [2141 -2 25]
 ST 63-2  3.005e+02  [-76 1.452e-04 3.708e-05 9.990e-06]  [2342 -2 80]
 ST 63-3s 3.013e+02  [-153 2.063e-08 5.268e-09 1.749e-04]  [1828 -1 78]
 ST 64-1  3.033e+02  [0 1.000e+00 2.740e-01 9.975e-06]  [2043 0 35]
 ST 64-2  3.042e+02  [-83 6.625e-05 1.815e-05 9.971e-06]  [2242 -2 83]
 ST 64-3s 3.049e+02  [-157 1.351e-08 3.702e-09 2.488e-04]  [1643 0 77]
 ST 65-1  3.066e+02  [0 1.000e+00 2.915e-01 9.973e-06]  [1673 -2 34]
 ST 65-2  3.092e+02  [-86 4.905e-05 1.430e-05 9.968e-06]  [2071 -2 94]
 ST 65-3s 3.099e+02  [-157 1.306e-08 3.806e-09 2.425e-04]  [1553 -1 79]
 ST 66-1  3.119e+02  [0 1.000e+00 3.091e-01 9.982e-06]  [1805 0 33]
 ST 66-2  3.128e+02  [-81 8.364e-05 2.585e-05 9.970e-06]  [2269 -1 83]
 ST 66-3s 3.136e+02  [-157 1.336e-08 4.130e-09 2.230e-04]  [1756 -1 77]
 ST 67-1  3.154e+02  [0 1.000e+00 3.265e-01 9.978e-06]  [1901 0 37]
 ST 67-2  3.163e+02  [-75 1.767e-04 5.770e-05 9.947e-06]  [2155 -1 83]
 ST 67-3s 3.171e+02  [-154 1.969e-08 6.429e-09 1.433e-04]  [1958 -1 81]
 ST 68-1  3.195e+02  [0 1.000e+00 3.401e-01 9.991e-06]  [1762 -2 25]
 ST 68-2  3.205e+02  [-72 2.356e-04 8.013e-05 9.974e-06]  [2278 -1 83]
 ST 68-3s 3.213e+02  [-152 2.323e-08 7.902e-09 1.166e-04]  [2045 0 81]
 ST 69-1  3.234e+02  [0 1.000e+00 3.511e-01 9.976e-06]  [1871 -2 30]
 ST 69-2  3.243e+02  [-73 2.099e-04 7.368e-05 1.000e-05]  [2291 -2 83]
 ST 69-3s 3.252e+02  [-153 2.096e-08 7.358e-09 1.252e-04]  [2031 -1 81]
 ST 70-1  3.270e+02  [0 1.000e+00 3.603e-01 9.995e-06]  [1971 -1 35]
 ST 70-2  3.279e+02  [-78 1.237e-04 4.457e-05 9.969e-06]  [2217 -1 78]
 ST 70-3s 3.287e+02  [-156 1.462e-08 5.269e-09 1.753e-04]  [1912 -1 80]
 ST 71-1  3.310e+02  [0 1.000e+00 3.671e-01 9.977e-06]  [1862 -1 28]
 ST 71-2  3.319e+02  [-84 6.221e-05 2.284e-05 9.966e-06]  [2360 -1 84]
 ST 71-3s 3.328e+02  [-159 1.078e-08 3.956e-09 2.334e-04]  [1725 -1 74]
 ST 72-1  3.350e+02  [0 1.000e+00 3.760e-01 9.972e-06]  [1673 -1 27]
 ST 72-2  3.359e+02  [-85 5.590e-05 2.102e-05 9.954e-06]  [2249 0 82]
 ST 72-3s 3.366e+02  [-156 1.444e-08 5.429e-09 1.698e-04]  [1670 -1 80]
 ST 73-1  3.385e+02  [0 1.000e+00 3.836e-01 9.999e-06]  [1961 -1 36]
 ST 73-2  3.412e+02  [-82 7.665e-05 2.940e-05 9.984e-06]  [2329 -1 68]
 ST 73-3s 3.420e+02  [-159 1.051e-08 4.031e-09 2.288e-04]  [1788 0 78]
 ST 74-1  3.443e+02  [0 1.000e+00 4.020e-01 9.969e-06]  [2029 -1 31]
 ST 74-2  3.453e+02  [-76 1.500e-04 6.029e-05 9.983e-06]  [2408 0 84]
 ST 74-3s 3.463e+02  [-156 1.442e-08 5.798e-09 1.593e-04]  [2045 0 83]
 ST 75-1  3.487e+02  [0 1.000e+00 3.937e-01 9.985e-06]  [1897 0 28]
 ST 75-2  3.496e+02  [-72 2.274e-04 8.956e-05 9.980e-06]  [2312 0 82]
 ST 75-3s 3.505e+02  [-154 1.820e-08 7.167e-09 1.288e-04]  [2163 -1 81]
 ST 76-1  3.532e+02  [0 1.000e+00 4.195e-01 9.976e-06]  [2127 -1 26]
 ST 76-2  3.542e+02  [-76 1.461e-04 6.130e-05 9.975e-06]  [2341 -2 84]
 ST 76-3s 3.551e+02  [-157 1.370e-08 5.747e-09 1.602e-04]  [2071 -1 82]
 ST 77-1  3.566e+02  [0 1.000e+00 4.162e-01 9.995e-06]  [2008 0 45]
 ST 77-2  3.577e+02  [-83 6.589e-05 2.742e-05 9.990e-06]  [2609 0 85]
 ST 77-3s 3.585e+02  [-160 9.780e-09 4.070e-09 2.263e-04]  [1867 -1 80]
 ST 78-1  3.600e+02  [0 1.000e+00 4.351e-01 9.999e-06]  [1512 -1 33]
 ST 78-2  3.610e+02  [-83 6.450e-05 2.806e-05 9.992e-06]  [2429 -1 82]
 ST 78-3s 3.618e+02  [-156 1.436e-08 6.246e-09 1.476e-04]  [1859 -1 79]
 ST 79-1  3.638e+02  [0 1.000e+00 4.412e-01 9.993e-06]  [2081 -2 34]
 ST 79-2  3.649e+02  [-82 7.900e-05 3.486e-05 9.983e-06]  [2471 -1 84]
 ST 79-3s 3.657e+02  [-159 1.012e-08 4.465e-09 2.066e-04]  [1956 -1 81]
 ST 80-1  3.679e+02  [0 1.000e+00 4.489e-01 9.997e-06]  [2161 -1 31]
 ST 80-2  3.689e+02  [-76 1.444e-04 6.480e-05 9.998e-06]  [2461 -1 81]
 ST 80-3s 3.698e+02  [-158 1.217e-08 5.463e-09 1.689e-04]  [2161 -1 82]
 ST 81-1  3.737e+02  [0 1.000e+00 4.566e-01 9.979e-06]  [2214 0 18]
 ST 81-2  3.747e+02  [-74 1.798e-04 8.210e-05 9.986e-06]  [2630 -1 85]
 ST 81-3s 3.757e+02  [-157 1.315e-08 6.002e-09 1.536e-04]  [2247 0 83]
 ST 82-1  3.778e+02  [0 1.000e+00 4.587e-01 9.995e-06]  [2132 -1 31]
 ST 82-2  3.788e+02  [-77 1.281e-04 5.874e-05 9.983e-06]  [2416 0 85]
 ST 82-3s 3.797e+02  [-159 1.064e-08 4.882e-09 1.889e-04]  [2173 -1 81]
 ST 83-1  3.820e+02  [0 1.000e+00 4.604e-01 9.981e-06]  [2329 -1 33]
 ST 83-2  3.830e+02  [-80 1.000e-04 4.604e-05 9.990e-06]  [2480 -1 84]
 ST 83-3s 3.838e+02  [-161 8.912e-09 4.103e-09 2.245e-04]  [2053 0 82]
 ST 84-1  3.853e+02  [0 1.000e+00 4.622e-01 9.981e-06]  [1762 -1 40]
 ST 84-2  3.862e+02  [-76 1.475e-04 6.819e-05 9.846e-06]  [2348 0 83]
 ST 84-3s 3.870e+02  [-159 1.115e-08 5.153e-09 1.788e-04]  [2037 -1 82]
 ST 85-1  3.890e+02  [0 1.000e+00 4.695e-01 9.976e-06]  [2590 -1 43]
 ST 85-2  3.900e+02  [-73 2.200e-04 1.033e-04 9.994e-06]  [2844 -1 86]
 ST 85-3s 3.910e+02  [-159 1.072e-08 5.034e-09 1.832e-04]  [2214 0 83]
 ST 86-1  3.933e+02  [0 1.000e+00 4.569e-01 9.975e-06]  [2574 -1 35]
 ST 86-2  3.945e+02  [-72 2.397e-04 1.095e-04 9.993e-06]  [2973 0 86]
 ST 86-3s 3.954e+02  [-159 1.117e-08 5.105e-09 1.806e-04]  [2306 0 83]
 ST 87-1  3.976e+02  [0 1.000e+00 4.490e-01 9.995e-06]  [2770 0 41]
 ST 87-2  3.987e+02  [-69 3.259e-04 1.463e-04 9.978e-06]  [2931 -1 86]
 ST 87-3s 3.996e+02  [-159 1.102e-08 4.950e-09 1.865e-04]  [2178 -1 80]
 ST 88-1  4.018e+02  [0 1.000e+00 4.203e-01 9.977e-06]  [2598 -1 37]
 ST 88-2  4.047e+02  [-68 3.573e-04 1.502e-04 9.989e-06]  [2915 0 94]
 ST 88-3s 4.055e+02  [-159 1.003e-08 4.215e-09 2.184e-04]  [1942 0 81]
 ST 89-1  4.074e+02  [0 1.000e+00 3.027e-01 9.981e-06]  [1680 -1 29]
 ST 89-2  4.083e+02  [-61 7.951e-04 2.406e-04 9.980e-06]  [2274 -1 83]
 ST 89-3s 4.094e+02  [-156 1.547e-08 4.682e-09 1.971e-04]  [2796 -1 85]
