---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
 ST 76-3s 5.417e+02  [-144 5.677e-08 1.332e-08 6.240e-02]  [131 -1 10]
 ST 77-1  5.439e+02  [0 1.000e+00 2.111e-01 9.986e-06]  [2884 -1 44]
 ST 77-2  5.459e+02  [-78 1.197e-04 2.527e-05 3.285e-05]  [4475 -1 83]
 ST 77-3s 5.465e+02  [-145 5.156e-08 1.088e-08 7.610e-02]  [95 -3 7]
 ST 78-1  5.499e+02  [0 1.000e+00 2.183e-01 9.968e-06]  [3357 -1 39]
 ST 78-2  5.540e+02  [-79 1.115e-04 2.434e-05 3.416e-05]  [4655 0 89]
 ST 78-3s 5.545e+02  [-145 5.265e-08 1.149e-08 7.220e-02]  [124 0 9]
 ST 79-1  5.572e+02  [0 1.000e+00 2.041e-01 9.997e-06]  [2519 0 35]
 ST 79-2  5.592e+02  [-78 1.217e-04 2.484e-05 3.345e-05]  [4307 -1 77]
 ST 79-3s 5.597e+02  [-146 4.765e-08 9.725e-09 8.500e-02]  [92 -2 7]
 ST 80-1  5.625e+02  [0 1.000e+00 1.984e-01 9.983e-06]  [3275 0 38]
 ST 80-2  5.643e+02  [-80 9.367e-05 1.858e-05 4.476e-05]  [4261 0 79]
 ST 80-3s 5.647e+02  [-146 4.903e-08 9.725e-09 8.545e-02]  [99 -3 7]
 ST 81-1  5.672e+02  [0 1.000e+00 1.999e-01 9.982e-06]  [2660 0 36]
 ST 81-2  5.690e+02  [-79 1.120e-04 2.239e-05 3.713e-05]  [4137 0 78]
 ST 81-3s 5.695e+02  [-147 4.421e-08 8.839e-09 9.349e-02]  [90 -2 6]
 ST 82-1  5.719e+02  [0 1.000e+00 1.781e-01 9.997e-06]  [2956 -1 37]
 ST 82-2  5.735e+02  [-81 8.651e-05 1.541e-05 5.397e-05]  [3793 -1 76]
 ST 82-3s 5.739e+02  [-147 4.413e-08 7.860e-09 1.052e-01]  [88 -2 7]
 ST 83-1  5.763e+02  [0 1.000e+00 1.950e-01 9.997e-06]  [3060 -1 39]
 ST 83-2  5.779e+02  [-80 9.438e-05 1.840e-05 4.511e-05]  [3887 0 77]
 ST 83-3s 5.784e+02  [-147 4.288e-08 8.360e-09 9.896e-02]  [87 -2 6]
 ST 84-1  5.811e+02  [0 1.000e+00 1.627e-01 9.994e-06]  [2835 -1 38]
 ST 84-2  5.829e+02  [-79 1.082e-04 1.760e-05 4.715e-05]  [3693 0 76]
 ST 84-3s 5.834e+02  [-146 4.658e-08 7.580e-09 1.097e-01]  [94 -2 8]
 ST 85-1  5.882e+02  [0 1.000e+00 1.864e-01 9.991e-06]  [3329 0 66]
 ST 85-2  5.899e+02  [-81 8.205e-05 1.530e-05 5.419e-05]  [3991 0 77]
 ST 85-3s 5.903e+02  [-147 4.270e-08 7.961e-09 1.042e-01]  [88 -2 7]
